,section,section_short,subsection,qID,question,assay,colour,answer_given
406,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,cell_painting_plus,green,0.24
407,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,dcfda_hepg2,green,0.3333333333333333
408,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,e_morph_screening,green,0.24
409,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,hntp,green,0.3170731707317073
410,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,ldh_shsy5y,green,0.17333333333333334
411,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,msldt,green,0.0
412,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,rhe,green,0.8
413,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.6 Positive controls,39,What chemicals/manipulations are used as positive controls? Describe the expected data on such controls (signal and its uncertainty)? How good are in vivo reference data on the positive controls? Are in vivo relevant threshold concentrations known?,th_uptake,green,0.08888888888888889
414,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.7 Negative and unspecific controls,40,"What chemicals/manipulations are used as negative controls? Describe the expected data on such controls (signal and its uncertainty)? (Such data define the background noise of the test method) What is the rationale for the concentration setting of negative controls? Do you use unspecific controls? If yes, indicate the compounds and the respective rationale for their use and the concentration selection.",ablue_shsy5y,green,0.18888888888888888
415,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.7 Negative and unspecific controls,40,"What chemicals/manipulations are used as negative controls? Describe the expected data on such controls (signal and its uncertainty)? (Such data define the background noise of the test method) What is the rationale for the concentration setting of negative controls? Do you use unspecific controls? If yes, indicate the compounds and the respective rationale for their use and the concentration selection.",cell_painting_plus,green,0.48
416,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.7 Negative and unspecific controls,40,"What chemicals/manipulations are used as negative controls? Describe the expected data on such controls (signal and its uncertainty)? (Such data define the background noise of the test method) What is the rationale for the concentration setting of negative controls? Do you use unspecific controls? If yes, indicate the compounds and the respective rationale for their use and the concentration selection.",dcfda_hepg2,green,0.4
417,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.7 Negative and unspecific controls,40,"What chemicals/manipulations are used as negative controls? Describe the expected data on such controls (signal and its uncertainty)? (Such data define the background noise of the test method) What is the rationale for the concentration setting of negative controls? Do you use unspecific controls? If yes, indicate the compounds and the respective rationale for their use and the concentration selection.",e_morph_screening,green,0.26
418,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.7 Negative and unspecific controls,40,"What chemicals/manipulations are used as negative controls? Describe the expected data on such controls (signal and its uncertainty)? (Such data define the background noise of the test method) What is the rationale for the concentration setting of negative controls? Do you use unspecific controls? If yes, indicate the compounds and the respective rationale for their use and the concentration selection.",hntp,green,0.3902439024390244
